#REKENINGNUMMER;YEAR_FEE;GROS_FEE;NET_FEE;BTW
807638250;2021;110.35;91.2;19.15
807639737;2021;4616.02;3814.89;801.13
807641537;2021;60.41;49.92;10.49
807642487;2021;92.94;76.81;16.13
807645508;2021;189.21;156.38;32.83
807645931;2021;564.79;466.77;98.02
807646172;2021;414.65;342.68;71.97
807647748;2021;154.14;127.39;26.75
807648280;2021;144.74;119.62;25.12
807650501;2021;464.24;383.67;80.57
807654876;2021;153.6;126.95;26.65
807655325;2021;54.2;44.8;9.4
807656682;2021;535.22;442.32;92.9
807658022;2021;311.02;257.04;53.98
807659215;2021;67.51;55.79;11.72
807661864;2021;143.93;118.95;24.98
807663360;2021;247.62;204.66;42.96
807665746;2021;136.93;113.16;23.77
807667013;2021;126.71;104.71;22
807667609;2021;57.09;47.18;9.91
807668273;2021;157.31;130.01;27.3
807668877;2021;40.34;33.34;7
807671746;2021;15.74;13.01;2.73
807672491;2021;307.18;253.88;53.3
807677299;2021;60.5;50;10.5
807677515;2021;62.85;51.95;10.9
807677566;2021;63.96;52.87;11.09
807678422;2021;242.06;200.05;42.01
807679720;2021;63.43;52.42;11.01
807683183;2021;32.56;26.92;5.64
807684287;2021;242.59;200.49;42.1
807684805;2021;205.77;170.07;35.7
807685143;2021;61.42;50.75;10.67
807688509;2021;46.94;38.79;8.15
807691380;2021;100.8;83.3;17.5
807691593;2021;31.04;25.65;5.39
807696811;2021;40.02;33.08;6.94
807699381;2021;107.07;88.49;18.58
807701238;2021;60.75;50.21;10.54
807704202;2021;47.83;39.52;8.31
807704261;2021;38.69;31.97;6.72
807707430;2021;595.81;492.4;103.41
807709158;2021;238.28;196.93;41.35
807709891;2021;164.19;135.68;28.51
807711020;2021;992.37;820.13;172.24
807713341;2021;162.34;134.17;28.17
807713619;2021;58.56;48.4;10.16
807714879;2021;482.95;399.14;83.81
807715077;2021;182.03;150.43;31.6
807715247;2021;135.61;112.08;23.53
807715700;2021;209.74;173.34;36.4
807717894;2021;130.06;107.49;22.57
807718173;2021;140.44;116.07;24.37
807719560;2021;31.06;25.67;5.39
807719889;2021;107.27;88.66;18.61
807720798;2021;107.74;89.04;18.7
807723843;2021;118.63;98.05;20.58
807724041;2021;310.67;256.75;53.92
807724114;2021;70.09;57.92;12.17
807725498;2021;77.85;64.34;13.51
807726575;2021;227.15;187.73;39.42
807727202;2021;95.07;78.57;16.5
807728993;2021;1548.06;1279.39;268.67
807729396;2021;78.04;64.5;13.54
807730343;2021;217.56;179.8;37.76
807731412;2021;31.49;26.03;5.46
807732869;2021;131.72;108.86;22.86
807735558;2021;421.8;348.59;73.21
807735701;2021;206.04;170.28;35.76
807737216;2021;71.55;59.12;12.43
807741728;2021;1311.09;1083.55;227.54
807742341;2021;63.67;52.62;11.05
807742376;2021;16.82;13.9;2.92
807743860;2021;36.68;30.31;6.37
807745219;2021;78.99;65.28;13.71
807746487;2021;188.07;155.44;32.63
807748919;2021;74.89;61.89;13
807751162;2021;125.29;103.54;21.75
807751987;2021;462.19;381.97;80.22
807752428;2021;129.44;106.99;22.45
807752509;2021;26.55;21.95;4.6
807752770;2021;199.85;165.16;34.69
807755273;2021;30;24.79;5.21
807756113;2021;90.72;74.97;15.75
807758736;2021;128.86;106.49;22.37
807759562;2021;63.43;52.43;11
807759619;2021;631.86;522.2;109.66
807761354;2021;49.52;40.92;8.6
807763934;2021;618.28;510.97;107.31
807767514;2021;17.13;14.15;2.98
807767883;2021;247.29;204.37;42.92
807769118;2021;67.94;56.15;11.79
807769215;2021;53.22;43.98;9.24
807769606;2021;7.95;6.57;1.38
807770825;2021;99.2;81.98;17.22
807772194;2021;137.66;113.77;23.89
807774790;2021;339.41;280.51;58.9
807776696;2021;159.47;131.79;27.68
807780669;2021;82.65;68.3;14.35
807782750;2021;132.04;109.12;22.92
807783188;2021;73.98;61.14;12.84
807783315;2021;36.66;30.29;6.37
807784478;2021;516.15;426.57;89.58
807786063;2021;2349.03;1941.35;407.68
807787329;2021;219.14;181.1;38.04
807787418;2021;32.47;26.83;5.64
807789208;2021;393.02;324.81;68.21
807789941;2021;1566.4;1294.55;271.85
807791768;2021;145.4;120.16;25.24
807794503;2021;977.15;807.57;169.58
807800015;2021;144.99;119.82;25.17
807802980;2021;407.63;336.88;70.75
807803006;2021;40.05;33.11;6.94
807803405;2021;139.28;115.11;24.17
807803588;2021;69.87;57.75;12.12
807803987;2021;1447.84;1196.57;251.27
807804460;2021;2003.87;1656.09;347.78
807804843;2021;1183.77;978.33;205.44
807805017;2021;194.57;160.8;33.77
807806234;2021;73.85;61.03;12.82
807806811;2021;97.6;80.66;16.94
807809586;2021;51.88;42.88;9
807809721;2021;47.85;39.55;8.3
807810460;2021;29.82;24.64;5.18
807813257;2021;62.48;51.64;10.84
807814458;2021;31.42;25.97;5.45
807814652;2021;93.81;77.54;16.27
807816213;2021;16.42;13.57;2.85
807816221;2021;32.34;26.72;5.62
807816302;2021;46.05;38.05;8
807819379;2021;470.97;389.24;81.73
807821055;2021;423.21;349.76;73.45
807822876;2021;84.4;69.75;14.65
807823910;2021;77.39;63.96;13.43
807824917;2021;5.56;4.6;0.96
807827177;2021;250.11;206.71;43.4
807827800;2021;16.56;13.69;2.87
807828688;2021;42.02;34.73;7.29
807828831;2021;290.49;240.08;50.41
807831190;2021;80.72;66.72;14
807832669;2021;50.79;41.97;8.82
807833460;2021;97.34;80.45;16.89
807834920;2021;97.34;80.44;16.9
807835498;2021;132.23;109.28;22.95
807836222;2021;143.4;118.51;24.89
807838616;2021;155.05;128.14;26.91
807839248;2021;89.81;74.22;15.59
807839280;2021;155.75;128.71;27.04
807842397;2021;144.31;119.26;25.05
807842494;2021;177.85;146.99;30.86
807843342;2021;61.04;50.45;10.59
807843547;2021;75.83;62.67;13.16
807845477;2021;55.52;45.88;9.64
807847542;2021;33.98;28.08;5.9
807850454;2021;164.2;135.7;28.5
807856517;2021;180.16;148.89;31.27
807856819;2021;68.4;56.53;11.87
807857718;2021;51.44;42.51;8.93
807860689;2021;1045.81;864.3;181.51
807862061;2021;3744.35;3094.5;649.85
807865621;2021;194.03;160.36;33.67
807866598;2021;96.39;79.66;16.73
807866644;2021;0.42;0.35;0.07
807866849;2021;31.98;26.44;5.54
807867136;2021;105.02;86.79;18.23
807867993;2021;630.98;521.47;109.51
807869961;2021;59.02;48.77;10.25
807870668;2021;417.85;345.34;72.51
807871478;2021;254.14;210.04;44.1
807872598;2021;120.34;99.44;20.9
807873462;2021;38.86;32.12;6.74
807874620;2021;393.7;325.38;68.32
807876429;2021;144.96;119.8;25.16
807877786;2021;157.5;130.17;27.33
807877859;2021;139.3;115.12;24.18
807877867;2021;161.58;133.53;28.05
807879940;2021;125.32;103.58;21.74
807880884;2021;69.57;57.5;12.07
807882704;2021;42.66;35.26;7.4
807883476;2021;166.15;137.32;28.83
807884022;2021;2716.01;2244.64;471.37
807886084;2021;369.88;305.68;64.2
807886475;2021;60.52;50.02;10.5
807886866;2021;35.56;29.39;6.17
807888532;2021;326.06;269.47;56.59
807889466;2021;95.13;78.62;16.51
807890723;2021;313.85;259.39;54.46
807890898;2021;266.47;220.22;46.25
807891010;2021;23.41;19.35;4.06
807891967;2021;98;81;17
807892904;2021;61.31;50.67;10.64
807894125;2021;159.21;131.58;27.63
807895962;2021;160.16;132.37;27.79
807896446;2021;32.4;26.77;5.63
807897140;2021;467.79;386.61;81.18
807898376;2021;32.82;27.12;5.7
807899542;2021;1017.35;840.79;176.56
807899917;2021;5.01;4.14;0.87
807901148;2021;164.62;136.05;28.57
807928909;2021;45.73;37.79;7.94
807934909;2021;21.03;17.39;3.64
807935301;2021;30.18;24.94;5.24
807935816;2021;76.1;62.89;13.21
807956163;2021;65.54;54.16;11.38
807963585;2021;240.47;198.74;41.73
807966444;2021;109.3;90.33;18.97
807966525;2021;30.82;25.46;5.36
807970808;2021;339.55;280.62;58.93
807979651;2021;81.4;67.27;14.13
808003887;2021;28.79;23.79;5
808004212;2021;341.19;281.98;59.21
808011197;2021;3323.13;2746.39;576.74
808012797;2021;50.57;41.79;8.78
808020676;2021;529.31;437.44;91.87
808020714;2021;237.55;196.32;41.23
808022067;2021;19.99;16.52;3.47
808025007;2021;329.07;271.96;57.11
808036130;2021;379.32;313.49;65.83
808041681;2021;130.28;107.66;22.62
808043773;2021;91.22;75.4;15.82
808048074;2021;64.88;53.62;11.26
808057200;2021;307.19;253.87;53.32
808057790;2021;230.5;190.49;40.01
808061518;2021;180.93;149.53;31.4
808063855;2021;63.37;52.38;10.99
808064215;2021;109.01;90.09;18.92
808067842;2021;68.11;56.28;11.83
808074067;2021;31.35;25.9;5.45
808085484;2021;66.43;54.91;11.52
808086227;2021;152.26;125.84;26.42
808087606;2021;306.51;253.32;53.19
808095560;2021;51.82;42.81;9.01
808100076;2021;219.92;181.75;38.17
808102508;2021;278.95;230.54;48.41
808104977;2021;117.99;97.52;20.47
808106627;2021;42.9;35.45;7.45
808115626;2021;69.99;57.84;12.15
808119494;2021;98.37;81.3;17.07
808124374;2021;324.31;268.02;56.29
808126334;2021;351.52;290.5;61.02
808129147;2021;117.24;96.89;20.35
808137247;2021;56.7;46.86;9.84
808137433;2021;628.07;519.06;109.01
808140019;2021;8.39;6.93;1.46
808140612;2021;254.71;210.51;44.2
808148907;2021;34.82;28.77;6.05
808151924;2021;627.69;518.76;108.93
808157108;2021;78.35;64.75;13.6
808165135;2021;48.55;40.11;8.44
808168983;2021;77.19;63.79;13.4
808172417;2021;152.78;126.26;26.52
808180320;2021;294.1;243.06;51.04
808183761;2021;14.28;11.8;2.48
808187058;2021;58.77;48.58;10.19
808211331;2021;134.98;111.55;23.43
808213482;2021;122.94;101.6;21.34
808224891;2021;43.36;35.83;7.53
808226312;2021;147.79;122.14;25.65
808231170;2021;33.08;27.33;5.75
808233661;2021;58.47;48.32;10.15
808235516;2021;295.09;243.88;51.21
808245600;2021;54.57;45.1;9.47
808246518;2021;1343.71;1110.5;233.21
808247026;2021;313.18;258.82;54.36
808247557;2021;31.83;26.31;5.52
808251325;2021;40.55;33.51;7.04
808252305;2021;108.83;89.95;18.88
808254235;2021;39.38;32.55;6.83
808256475;2021;607.01;501.66;105.35
808258516;2021;240.67;198.9;41.77
808262033;2021;24.42;20.18;4.24
808263285;2021;771.56;637.66;133.9
808266500;2021;32.18;26.6;5.58
808266640;2021;37.86;31.28;6.58
808266829;2021;96.1;79.42;16.68
808267728;2021;65.36;54.03;11.33
808273418;2021;49.73;41.09;8.64
808276271;2021;32.05;26.49;5.56
808277391;2021;208.23;172.09;36.14
808281623;2021;114.19;94.37;19.82
808283944;2021;766.7;633.64;133.06
808285319;2021;32.34;26.74;5.6
808285629;2021;40.53;33.49;7.04
808294091;2021;32.38;26.76;5.62
808294725;2021;461.05;381.03;80.02
808296817;2021;114.66;94.76;19.9
808297813;2021;44.24;36.56;7.68
808302566;2021;227.5;188.02;39.48
808306480;2021;533.98;441.32;92.66
808309285;2021;133.11;110;23.11
808314807;2021;1457.08;1204.2;252.88
808318403;2021;184.85;152.77;32.08
808322176;2021;45.02;37.2;7.82
808322559;2021;670.39;554.04;116.35
808323806;2021;61.75;51.03;10.72
808324276;2021;46.4;38.34;8.06
808325205;2021;40.89;33.79;7.1
808332554;2021;9.39;7.76;1.63
808332643;2021;108.33;89.54;18.79
808332848;2021;136.04;112.43;23.61
808334379;2021;29.82;24.64;5.18
808336568;2021;231.3;191.16;40.14
808339907;2021;45.13;37.29;7.84
808345508;2021;309.92;256.13;53.79
808345621;2021;239.26;197.73;41.53
808351710;2021;69.59;57.51;12.08
808355074;2021;15.72;12.99;2.73
808358693;2021;35.37;29.23;6.14
808360787;2021;46.76;38.65;8.11
808362623;2021;31.91;26.37;5.54
808363239;2021;9.21;7.61;1.6
808363565;2021;168.32;139.1;29.22
808376519;2021;36.46;30.14;6.32
808383701;2021;317.2;262.15;55.05
808388665;2021;235.35;194.51;40.84
808389971;2021;177.09;146.36;30.73
808393219;2021;189.34;156.49;32.85
808397443;2021;24.41;20.17;4.24
808410962;2021;93.91;77.61;16.3
808416448;2021;38.54;31.85;6.69
808417894;2021;316.62;261.67;54.95
808419080;2021;55.77;46.09;9.68
808428179;2021;50.65;41.86;8.79
808428314;2021;60.28;49.83;10.45
808438212;2021;44.81;37.04;7.77
808438662;2021;92.33;76.3;16.03
808446991;2021;63.8;52.73;11.07
808447564;2021;71.52;59.11;12.41
808452096;2021;169.5;140.08;29.42
808452231;2021;25.76;21.29;4.47
808459252;2021;140.42;116.04;24.38
808462253;2021;508.75;420.44;88.31
808467441;2021;246.13;203.41;42.72
808468030;2021;480.61;397.19;83.42
808471724;2021;95.22;78.69;16.53
808472186;2021;63.38;52.39;10.99
808474693;2021;24.96;20.62;4.34
808477250;2021;30.7;25.37;5.33
808480790;2021;86.76;71.71;15.05
808482882;2021;274.37;226.74;47.63
808487434;2021;39.39;32.55;6.84
808487477;2021;94.52;78.12;16.4
808496239;2021;31.04;25.66;5.38
808506935;2021;184.69;152.64;32.05
808510169;2021;819.55;677.31;142.24
808513656;2021;30.4;25.13;5.27
808520296;2021;80.01;66.12;13.89
808522345;2021;93.16;77;16.16
808536141;2021;252.91;209.01;43.9
808538802;2021;87.21;72.07;15.14
808543075;2021;306.04;252.92;53.12
808543881;2021;61.53;50.85;10.68
808549294;2021;153.12;126.54;26.58
808554085;2021;711.14;587.72;123.42
808554581;2021;366.7;303.06;63.64
808558706;2021;40.19;33.22;6.97
808560735;2021;31.38;25.93;5.45
808561510;2021;63.52;52.5;11.02
808571052;2021;70.97;58.65;12.32
808584472;2021;335.56;277.31;58.25
808589121;2021;8.1;6.69;1.41
808601857;2021;807.28;667.17;140.11
808602403;2021;34.31;28.36;5.95
808604295;2021;269.57;222.78;46.79
808605119;2021;61.92;51.17;10.75
808608819;2021;319.16;263.77;55.39
808608991;2021;22.47;18.57;3.9
808610031;2021;314.87;260.23;54.64
808611275;2021;166.81;137.86;28.95
808612352;2021;42.18;34.85;7.33
808614193;2021;56.83;46.97;9.86
808615785;2021;713.93;590.02;123.91
808621793;2021;51.23;42.34;8.89
808627872;2021;240.08;198.41;41.67
808636782;2021;372.18;307.59;64.59
808637959;2021;175.23;144.82;30.41
808642944;2021;63.26;52.28;10.98
808651153;2021;59.77;49.39;10.38
808656562;2021;31.33;25.89;5.44
808658530;2021;42.68;35.28;7.4
808658727;2021;41.45;34.25;7.2
808662236;2021;56.63;46.8;9.83
808663607;2021;1543.14;1275.33;267.81
808665502;2021;29.94;24.74;5.2
808667416;2021;33.47;27.65;5.82
808670549;2021;63.16;52.19;10.97
808671618;2021;133.36;110.21;23.15
808677993;2021;60.21;49.76;10.45
808679589;2021;208.18;172.05;36.13
808681060;2021;117.42;97.04;20.38
808687743;2021;138.22;114.23;23.99
808692615;2021;61.6;50.91;10.69
808693263;2021;68.68;56.76;11.92
808693336;2021;309.25;255.58;53.67
808693689;2021;5.94;4.91;1.03
808698710;2021;29.51;24.38;5.13
808700200;2021;136.13;112.51;23.62
808700634;2021;169.71;140.25;29.46
808701142;2021;29.61;24.48;5.13
808702114;2021;91.41;75.55;15.86
808703226;2021;80.63;66.64;13.99
808704230;2021;66.25;54.76;11.49
808704583;2021;63.32;52.33;10.99
808704605;2021;132.53;109.53;23
808704931;2021;27.97;23.12;4.85
808705105;2021;589.31;487.03;102.28
808706659;2021;29.63;24.49;5.14
808707450;2021;72.57;59.97;12.6
808714201;2021;212.74;175.82;36.92
808715992;2021;29.58;24.45;5.13
808722891;2021;39.05;32.27;6.78
808724193;2021;29.86;24.68;5.18
808727818;2021;92.13;76.15;15.98
808728008;2021;63.84;52.76;11.08
808729454;2021;113;93.38;19.62
808730789;2021;304.3;251.49;52.81
808733915;2021;95.68;79.08;16.6
808734172;2021;120.56;99.63;20.93
808734946;2021;117.72;97.28;20.44
808736949;2021;31.29;25.86;5.43
808736973;2021;56.77;46.91;9.86
808738143;2021;62.9;51.98;10.92
808738240;2021;135.42;111.92;23.5
808738569;2021;27.79;22.98;4.81
808738836;2021;148.95;123.09;25.86
808739069;2021;216.26;178.73;37.53
808740407;2021;246.32;203.57;42.75
808740938;2021;303.17;250.56;52.61
808741039;2021;29.93;24.75;5.18
808741330;2021;5.68;4.69;0.99
808742264;2021;60.56;50.04;10.52
808743570;2021;503.35;415.99;87.36
808744046;2021;315.28;260.56;54.72
808744968;2021;97.55;80.62;16.93
808746162;2021;139.88;115.6;24.28
808752367;2021;91.78;75.85;15.93
808753290;2021;198.7;164.21;34.49
808753339;2021;71.75;59.29;12.46
808756338;2021;31.36;25.91;5.45
808758438;2021;274.14;226.56;47.58
808758721;2021;224.52;185.56;38.96
808759094;2021;306.65;253.43;53.22
808759434;2021;73.88;61.06;12.82
808759906;2021;121.23;100.19;21.04
808760351;2021;115.39;95.36;20.03
808761862;2021;34.69;28.67;6.02
808762656;2021;99.92;82.57;17.35
808762753;2021;30.96;25.58;5.38
808762893;2021;29.39;24.29;5.1
808763318;2021;96.25;79.56;16.69
808763466;2021;57.01;47.12;9.89
808763563;2021;28.39;23.46;4.93
808765353;2021;830.79;686.6;144.19
808765906;2021;38.65;31.94;6.71
808766287;2021;291.82;241.17;50.65
808771620;2021;115.97;95.84;20.13
808772007;2021;177.4;146.62;30.78
808773119;2021;387.28;320.07;67.21
808774018;2021;147.03;121.52;25.51
808774271;2021;149.79;123.8;25.99
808774867;2021;34.27;28.32;5.95
808775391;2021;27.87;23.03;4.84
808779699;2021;114.47;94.61;19.86
808779966;2021;32.12;26.54;5.58
808780778;2021;116.23;96.05;20.18
808782789;2021;17.56;14.51;3.05
808783939;2021;153.42;126.79;26.63
808784153;2021;59.23;48.95;10.28
808784323;2021;27.57;22.79;4.78
808786067;2021;109.09;90.16;18.93
808786709;2021;31.26;25.84;5.42
808787160;2021;6.5;5.37;1.13
808787616;2021;171.12;141.42;29.7
808787772;2021;28.5;23.55;4.95
808788116;2021;124.66;103.03;21.63
808788280;2021;35.28;29.16;6.12
808790501;2021;9.56;7.9;1.66
808790536;2021;90.13;74.49;15.64
808790560;2021;8.43;6.97;1.46
808791451;2021;63.52;52.49;11.03
808794000;2021;59.83;49.45;10.38
808798227;2021;84.24;69.62;14.62
808798324;2021;50.67;41.88;8.79
808798405;2021;29.14;24.08;5.06
808806041;2021;63.01;52.07;10.94
808809660;2021;28.19;23.3;4.89
808813315;2021;243.22;201;42.22
808816632;2021;2297.48;1898.74;398.74
808823957;2021;555.12;458.78;96.34
808824643;2021;222.88;184.21;38.67
808825933;2021;30.15;24.92;5.23
808832336;2021;114.04;94.25;19.79
808844040;2021;61.72;51;10.72
808849530;2021;61.82;51.09;10.73
808859900;2021;40.55;33.51;7.04
808864556;2021;741.55;612.85;128.7
808864947;2021;179.86;148.64;31.22
808871722;2021;43.22;35.71;7.51
808873865;2021;35.93;29.69;6.24
808875086;2021;31.46;26;5.46
808878484;2021;62.75;51.87;10.88
808878840;2021;178.52;147.53;30.99
808879677;2021;101.98;84.28;17.7
808885502;2021;121.21;100.18;21.03
808886452;2021;142.36;117.65;24.71
808886509;2021;142.36;117.65;24.71
808891235;2021;38.2;31.57;6.63
808893211;2021;149.02;123.16;25.86
808897551;2021;306.6;253.4;53.2
808898566;2021;2.5;2.07;0.43
808902172;2021;76.23;63;13.23
808902679;2021;39.76;32.86;6.9
808907239;2021;88.24;72.92;15.32
808909622;2021;35.75;29.54;6.21
808912291;2021;642.31;530.83;111.48
808912828;2021;57.56;47.58;9.98
808916203;2021;135.88;112.31;23.57
808916785;2021;60.37;49.9;10.47
808917552;2021;69.15;57.15;12
808918850;2021;33.34;27.55;5.79
808921436;2021;26.5;21.9;4.6
808922300;2021;57.52;47.53;9.99
808923137;2021;58.06;47.98;10.08
808924974;2021;55.6;45.95;9.65
808929259;2021;41.8;34.54;7.26
808929402;2021;57.19;47.27;9.92
808933477;2021;508.11;419.93;88.18
808935860;2021;70.46;58.24;12.22
808936018;2021;145.73;120.44;25.29
808937022;2021;144.19;119.16;25.03
808937944;2021;49.81;41.16;8.65
808938886;2021;285.71;236.12;49.59
808938975;2021;5.7;4.71;0.99
808939815;2021;350.42;289.6;60.82
808940619;2021;2854.97;2359.48;495.49
808940988;2021;75.61;62.49;13.12
808940996;2021;29.22;24.15;5.07
808941429;2021;158.73;131.18;27.55
808942638;2021;45.39;37.51;7.88
808947931;2021;27.76;22.94;4.82
808949500;2021;66.35;54.82;11.53
808949640;2021;28.02;23.15;4.87
808951467;2021;29.13;24.08;5.05
808952668;2021;59.38;49.08;10.3
808952684;2021;108.61;89.76;18.85
808952706;2021;56.38;46.59;9.79
808952862;2021;278.04;229.79;48.25
808953621;2021;286.68;236.93;49.75
808954679;2021;104.41;86.29;18.12
808958062;2021;77.51;64.06;13.45
808958437;2021;84.03;69.45;14.58
808958852;2021;37.02;30.59;6.43
808958925;2021;167.89;138.75;29.14
808960857;2021;163.77;135.34;28.43
808960881;2021;127.98;105.77;22.21
808962043;2021;257.81;213.07;44.74
808962604;2021;32.65;26.98;5.67
808963120;2021;56.17;46.42;9.75
808963457;2021;29.21;24.14;5.07
808963848;2021;139.35;115.16;24.19
808966561;2021;143.94;118.96;24.98
808966790;2021;28.85;23.85;5
808967630;2021;34.66;28.65;6.01
808968955;2021;49.49;40.92;8.57
808970267;2021;128.4;106.11;22.29
808972642;2021;28.45;23.52;4.93
808973533;2021;110;90.92;19.08
808973959;2021;272.64;225.33;47.31
808975870;2021;56.28;46.52;9.76
808977121;2021;28.54;23.58;4.96
808977385;2021;567.66;469.14;98.52
808978187;2021;104.98;86.75;18.23
808978667;2021;64.57;53.37;11.2
808980785;2021;86.81;71.75;15.06
808981382;2021;268.72;222.08;46.64
808982664;2021;143.46;118.57;24.89
808982907;2021;138.76;114.68;24.08
808985930;2021;214.14;176.97;37.17
808988840;2021;144.02;119.03;24.99
808990799;2021;276.26;228.31;47.95
808990888;2021;56.01;46.29;9.72
808991817;2021;29;23.97;5.03
808992961;2021;303.3;250.66;52.64
808993720;2021;56.6;46.77;9.83
808994107;2021;3.57;2.95;0.62
808994654;2021;153.65;126.98;26.67
808995189;2021;91.05;75.25;15.8
808997777;2021;220.24;182.01;38.23
808999060;2021;40.23;33.25;6.98
808999079;2021;40.14;33.18;6.96
808999133;2021;55.18;45.61;9.57
809000008;2021;251.48;207.83;43.65
809001446;2021;60.31;49.85;10.46
809001551;2021;65.2;53.89;11.31
809001837;2021;277.94;229.7;48.24
809001993;2021;27.93;23.09;4.84
809002396;2021;35.02;28.94;6.08
809002728;2021;201.23;166.31;34.92
809004003;2021;33.46;27.66;5.8
809004232;2021;49.43;40.85;8.58
809005360;2021;27.41;22.65;4.76
809005581;2021;119.03;98.37;20.66
809005646;2021;32.82;27.13;5.69
809007754;2021;150.35;124.25;26.1
809008491;2021;14.15;11.69;2.46
809009153;2021;28.71;23.73;4.98
809011697;2021;21.25;17.56;3.69
809012677;2021;137.43;113.58;23.85
809012898;2021;111.48;92.14;19.34
809014432;2021;56.44;46.65;9.79
809014742;2021;282.69;233.62;49.07
809015765;2021;154.69;127.85;26.84
809016435;2021;27.48;22.72;4.76
809019183;2021;78.93;65.23;13.7
809020831;2021;5.49;4.54;0.95
809021005;2021;34.67;28.65;6.02
809021420;2021;25.32;20.93;4.39
809022222;2021;48.25;39.87;8.38
809023016;2021;132.99;109.91;23.08
809024667;2021;27.72;22.9;4.82
809026023;2021;148.97;123.12;25.85
809027178;2021;27.09;22.39;4.7
809027615;2021;29.99;24.79;5.2
809029804;2021;8.44;6.98;1.46
809030462;2021;53.48;44.2;9.28
809030608;2021;56.17;46.42;9.75
809031604;2021;36.76;30.39;6.37
809031744;2021;1070.36;884.59;185.77
809032295;2021;57.43;47.46;9.97
809032449;2021;27.59;22.79;4.8
809032597;2021;247.23;204.33;42.9
809033798;2021;378.28;312.63;65.65
809034328;2021;31.21;25.79;5.42
809034344;2021;92.92;76.8;16.12
809035634;2021;33.51;27.71;5.8
809036851;2021;28.71;23.73;4.98
809037416;2021;140.81;116.37;24.44
809037858;2021;84.02;69.44;14.58
809038439;2021;56.47;46.67;9.8
809038498;2021;194.37;160.63;33.74
809040565;2021;280.29;231.64;48.65
809041081;2021;161.28;133.29;27.99
809042533;2021;74.5;61.56;12.94
809042541;2021;28.95;23.92;5.03
809043777;2021;143.39;118.5;24.89
809044110;2021;90.45;74.75;15.7
809044420;2021;271.01;223.98;47.03
809044471;2021;169.86;140.37;29.49
809044692;2021;102.46;84.67;17.79
809045451;2021;69.22;57.21;12.01
809049430;2021;56.08;46.35;9.73
809050366;2021;54.66;45.18;9.48
809050544;2021;28.03;23.16;4.87
809050919;2021;171.64;141.84;29.8
809051516;2021;59.28;49;10.28
809052962;2021;288.92;238.78;50.14
809054159;2021;250;206.62;43.38
809054558;2021;27.64;22.85;4.79
809056372;2021;43.36;35.84;7.52
809057476;2021;9.85;8.14;1.71
809058588;2021;27.79;22.96;4.83
809062283;2021;55.16;45.59;9.57
809062798;2021;34.88;28.83;6.05
809062968;2021;141.82;117.2;24.62
809067447;2021;26.64;22.02;4.62
809068303;2021;133.16;110.05;23.11
809069652;2021;134.64;111.28;23.36
809069741;2021;28.48;23.54;4.94
809070375;2021;159.51;131.83;27.68
809070812;2021;82.65;68.3;14.35
809070944;2021;280.57;231.87;48.7
809072262;2021;52.53;43.42;9.11
809073854;2021;141.04;116.56;24.48
809073978;2021;127.78;105.6;22.18
809074109;2021;33.33;27.55;5.78
809074303;2021;33.36;27.56;5.8
809075407;2021;139.27;115.1;24.17
809075466;2021;700.79;579.17;121.62
809076985;2021;20.78;17.18;3.6
809077523;2021;35.02;28.95;6.07
809077612;2021;235.92;194.98;40.94
809079577;2021;120.29;99.41;20.88
809079690;2021;165.84;137.06;28.78
809080060;2021;36.77;30.39;6.38
809080443;2021;163.02;134.73;28.29
809080958;2021;114.78;94.86;19.92
809083337;2021;274.42;226.79;47.63
809086158;2021;55.13;45.56;9.57
809086336;2021;94.53;78.12;16.41
809086948;2021;243.43;201.18;42.25
809087758;2021;17.87;14.77;3.1
809087766;2021;206.74;170.86;35.88
809088002;2021;136.69;112.97;23.72
809088940;2021;27.27;22.53;4.74
809092301;2021;35.31;29.18;6.13
809094681;2021;327.55;270.7;56.85
809095009;2021;53.43;44.15;9.28
809096978;2021;62.56;51.7;10.86
809097222;2021;28.48;23.54;4.94
809100061;2021;139.71;115.45;24.26
809100266;2021;102.38;84.61;17.77
809101262;2021;27.58;22.79;4.79
809101971;2021;82.67;68.32;14.35
900337532;2021;68.32;56.47;11.85
900338296;2021;30.1;24.87;5.23
900345799;2021;67.41;55.71;11.7
900376783;2021;69.79;57.67;12.12
900381140;2021;63.6;52.56;11.04
900387041;2021;422.28;349;73.28
900391898;2021;334.15;276.15;58
900394005;2021;176.08;145.52;30.56
900394420;2021;128.96;106.57;22.39
900394986;2021;68.2;56.36;11.84
900395192;2021;159.46;131.79;27.67
900395354;2021;303.9;251.16;52.74
900397403;2021;173.24;143.18;30.06
900398000;2021;296.29;244.87;51.42
900398264;2021;430.09;355.44;74.65
900398787;2021;129.16;106.74;22.42
900400730;2021;405.29;334.94;70.35
900400803;2021;29.27;24.19;5.08
900404124;2021;97.84;80.86;16.98
900405066;2021;345.64;285.65;59.99
900405686;2021;152.5;126.04;26.46
900405902;2021;366.83;303.17;63.66
900411678;2021;365.15;301.78;63.37
900412674;2021;129.95;107.4;22.55
900414995;2021;116.71;96.45;20.26
900415770;2021;181.08;149.66;31.42
900419091;2021;68.18;56.34;11.84
900420774;2021;311.25;257.24;54.01
900421274;2021;115.68;95.6;20.08
900422513;2021;185.63;153.42;32.21
900423072;2021;210.26;173.76;36.5
900427191;2021;67.94;56.15;11.79
900429739;2021;217.26;179.57;37.69
